,value
2021-02-02 04:48:22,52
2021-02-02 04:48:37,52
2021-02-02 04:48:52,53
2021-02-02 04:48:57,54
2021-02-02 04:49:02,55
2021-02-02 04:49:07,54
2021-02-02 04:49:22,54
2021-02-02 04:49:27,57
2021-02-02 04:49:32,59
2021-02-02 04:49:37,57
2021-02-02 04:49:42,56
2021-02-02 04:49:47,55
2021-02-02 04:49:57,54
2021-02-02 04:50:12,55
2021-02-02 04:50:17,56
2021-02-02 04:50:27,55
2021-02-02 04:50:32,54
2021-02-02 04:50:42,53
2021-02-02 04:50:57,53
2021-02-02 04:51:07,54
2021-02-02 04:51:22,54
2021-02-02 04:51:32,55
2021-02-02 04:51:47,56
2021-02-02 04:52:02,55
2021-02-02 04:52:07,54
2021-02-02 04:52:12,52
2021-02-02 04:52:17,51
2021-02-02 04:52:32,51
2021-02-02 04:52:37,52
2021-02-02 04:52:42,53
2021-02-02 04:52:57,53
2021-02-02 04:53:12,53
2021-02-02 04:53:27,53
2021-02-02 04:53:37,54
2021-02-02 04:53:42,54
2021-02-02 04:53:57,57
2021-02-02 04:54:02,59
2021-02-02 04:54:07,58
2021-02-02 04:54:12,56
2021-02-02 04:54:17,54
2021-02-02 04:54:22,53
2021-02-02 04:54:37,53
2021-02-02 04:54:52,53
2021-02-02 04:55:02,52
2021-02-02 04:55:07,51
2021-02-02 04:55:22,51
2021-02-02 04:55:27,52
2021-02-02 04:55:42,52
2021-02-02 04:55:57,53
2021-02-02 04:56:12,53
2021-02-02 04:56:17,54
2021-02-02 04:56:22,53
2021-02-02 04:56:37,53
2021-02-02 04:56:42,52
2021-02-02 04:56:47,51
2021-02-02 04:57:02,51
2021-02-02 04:57:17,51
2021-02-02 04:57:32,52
2021-02-02 04:57:37,51
2021-02-02 04:57:42,51
2021-02-02 04:57:47,52
2021-02-02 04:57:57,51
2021-02-02 04:58:02,47
2021-02-02 04:58:07,46
2021-02-02 04:58:22,48
2021-02-02 04:58:27,49
2021-02-02 04:58:37,50
2021-02-02 04:58:47,51
2021-02-02 04:59:02,51
2021-02-02 04:59:07,52
2021-02-02 04:59:22,52
2021-02-02 04:59:37,51
2021-02-02 04:59:52,51
2021-02-02 05:00:02,50
2021-02-02 05:00:07,49
2021-02-02 05:00:22,50
2021-02-02 05:00:27,51
2021-02-02 05:00:42,50
2021-02-02 05:00:57,50
2021-02-02 05:01:12,50
2021-02-02 05:01:27,50
2021-02-02 05:01:42,50
2021-02-02 05:01:57,50
2021-02-02 05:02:12,50
2021-02-02 05:02:17,51
2021-02-02 05:02:22,50
2021-02-02 05:02:32,49
2021-02-02 05:02:47,49
2021-02-02 05:02:52,48
2021-02-02 05:03:07,48
2021-02-02 05:03:12,49
2021-02-02 05:03:22,50
2021-02-02 05:03:37,51
2021-02-02 05:03:47,50
2021-02-02 05:04:02,50
2021-02-02 05:04:07,49
2021-02-02 05:04:22,49
2021-02-02 05:04:27,50
2021-02-02 05:04:42,50
2021-02-02 05:04:52,49
2021-02-02 05:05:02,50
2021-02-02 05:05:17,50
2021-02-02 05:05:32,54
2021-02-02 05:05:37,52
2021-02-02 05:05:42,49
2021-02-02 05:05:47,48
2021-02-02 05:06:02,50
2021-02-02 05:06:12,51
2021-02-02 05:06:17,52
2021-02-02 05:06:22,54
2021-02-02 05:06:27,63
2021-02-02 05:06:37,59
2021-02-02 05:06:42,56
2021-02-02 05:06:47,53
2021-02-02 05:06:52,52
2021-02-02 05:06:57,50
2021-02-02 05:07:04,48
2021-02-02 05:07:09,47
2021-02-02 05:07:14,46
2021-02-02 05:07:19,45
2021-02-02 05:07:29,46
2021-02-02 05:07:39,45
2021-02-02 05:07:44,44
2021-02-02 05:07:59,44
2021-02-02 05:08:04,44
2021-02-02 05:08:09,44
2021-02-02 05:08:24,44
2021-02-02 05:08:39,44
2021-02-02 05:08:54,44
2021-02-02 05:09:04,44
2021-02-02 05:11:13,43
2021-02-02 05:11:18,43
2021-02-02 05:11:23,44
2021-02-02 05:11:28,44
2021-02-02 05:11:43,46
2021-02-02 05:11:48,45
2021-02-02 05:11:53,45
2021-02-02 05:11:58,44
2021-02-02 05:12:03,44
2021-02-02 05:12:08,44
2021-02-02 05:12:13,43
2021-02-02 05:12:28,43
2021-02-02 05:12:33,44
2021-02-02 05:12:38,45
2021-02-02 05:12:43,44
2021-02-02 05:12:48,44
2021-02-02 05:12:53,43
2021-02-02 05:13:08,44
2021-02-02 05:13:23,44
2021-02-02 05:13:38,44
2021-02-02 05:13:43,44
2021-02-02 05:13:48,43
2021-02-02 05:14:03,43
2021-02-02 05:14:13,42
2021-02-02 05:14:23,43
2021-02-02 05:14:38,43
2021-02-02 05:14:53,43
2021-02-02 05:14:58,43
2021-02-02 05:15:13,43
2021-02-02 05:15:28,43
2021-02-02 05:15:43,43
2021-02-02 05:15:58,44
2021-02-02 05:16:13,44
2021-02-02 05:16:28,44
2021-02-02 05:16:33,44
2021-02-02 05:16:38,44
2021-02-02 05:16:43,44
2021-02-02 05:16:58,44
2021-02-02 05:17:13,44
2021-02-02 05:17:28,45
2021-02-02 05:17:33,44
2021-02-02 05:17:48,44
2021-02-02 05:18:03,44
2021-02-02 05:18:18,44
2021-02-02 05:18:28,44
2021-02-02 05:18:33,44
2021-02-02 05:18:48,44
2021-02-02 05:18:53,44
2021-02-02 05:18:58,44
2021-02-02 05:19:03,43
2021-02-02 05:19:08,42
2021-02-02 05:19:23,42
2021-02-02 05:19:38,42
2021-02-02 05:19:48,43
2021-02-02 05:19:53,43
2021-02-02 05:19:58,43
2021-02-02 05:20:13,43
2021-02-02 05:20:18,44
2021-02-02 05:20:28,45
2021-02-02 05:20:38,48
2021-02-02 05:20:43,56
2021-02-02 05:20:48,60
2021-02-02 05:20:53,59
2021-02-02 05:20:58,57
2021-02-02 05:21:03,55
2021-02-02 05:21:08,56
2021-02-02 05:21:13,61
2021-02-02 05:21:18,60
2021-02-02 05:21:23,57
2021-02-02 05:21:28,55
2021-02-02 05:21:33,54
2021-02-02 05:21:38,51
2021-02-02 05:21:43,48
2021-02-02 05:21:48,47
2021-02-02 05:21:53,46
2021-02-02 05:21:58,45
2021-02-02 05:22:13,44
2021-02-02 05:22:23,43
2021-02-02 05:22:38,43
2021-02-02 05:22:48,44
2021-02-02 05:22:53,44
2021-02-02 05:23:08,43
2021-02-02 05:23:23,43
2021-02-02 05:23:28,42
2021-02-02 05:23:43,42
2021-02-02 05:23:48,42
2021-02-02 05:23:58,43
2021-02-02 05:24:13,43
2021-02-02 05:24:18,44
2021-02-02 05:24:23,43
2021-02-02 05:24:38,43
2021-02-02 05:24:48,43
2021-02-02 05:24:53,43
2021-02-02 05:25:08,43
2021-02-02 05:25:18,44
2021-02-02 05:25:33,44
2021-02-02 05:25:43,45
2021-02-02 05:25:58,45
2021-02-02 05:26:13,44
2021-02-02 05:26:28,45
2021-02-02 05:26:38,44
2021-02-02 05:26:43,43
2021-02-02 05:26:58,43
2021-02-02 05:27:03,44
2021-02-02 05:27:18,44
2021-02-02 05:27:28,45
2021-02-02 05:27:38,44
2021-02-02 05:27:43,45
2021-02-02 05:27:48,44
2021-02-02 05:28:03,44
2021-02-02 05:28:18,44
2021-02-02 05:28:28,45
2021-02-02 05:28:38,44
2021-02-02 05:28:53,44
2021-02-02 05:29:08,44
2021-02-02 05:29:23,44
2021-02-02 05:29:38,44
2021-02-02 05:29:53,44
2021-02-02 05:30:03,44
2021-02-02 05:30:13,45
2021-02-02 05:30:23,60
2021-02-02 05:30:28,73
2021-02-02 05:30:38,70
2021-02-02 05:30:43,64
2021-02-02 05:30:48,59
2021-02-02 05:30:53,55
2021-02-02 05:30:58,52
2021-02-02 05:31:03,51
2021-02-02 05:31:08,49
2021-02-02 05:31:13,48
2021-02-02 05:31:18,46
2021-02-02 05:31:23,45
2021-02-02 05:31:28,45
2021-02-02 05:31:33,46
2021-02-02 05:31:43,47
2021-02-02 05:31:58,46
2021-02-02 05:32:13,45
2021-02-02 05:32:28,45
2021-02-02 05:32:43,45
2021-02-02 05:32:58,45
2021-02-02 05:33:03,44
2021-02-02 05:33:18,44
2021-02-02 05:33:33,44
2021-02-02 05:33:48,44
2021-02-02 05:34:03,44
2021-02-02 05:34:08,43
2021-02-02 05:34:13,43
2021-02-02 05:34:18,43
2021-02-02 05:34:33,43
2021-02-02 05:34:38,44
2021-02-02 05:34:53,45
2021-02-02 05:34:58,44
2021-02-02 05:35:03,44
2021-02-02 05:35:08,44
2021-02-02 05:35:23,44
2021-02-02 05:35:33,43
2021-02-02 05:35:38,43
2021-02-02 05:35:43,44
2021-02-02 05:35:48,43
2021-02-02 05:36:03,43
2021-02-02 05:36:13,43
2021-02-02 05:36:23,43
2021-02-02 05:36:28,43
2021-02-02 05:36:33,43
2021-02-02 05:36:38,44
2021-02-02 05:36:53,43
2021-02-02 05:36:58,44
2021-02-02 05:37:13,44
2021-02-02 05:37:18,43
2021-02-02 05:37:33,43
2021-02-02 05:37:38,44
2021-02-02 05:37:43,44
2021-02-02 05:37:48,43
2021-02-02 05:37:53,43
2021-02-02 05:38:03,42
2021-02-02 05:38:13,43
2021-02-02 05:38:28,43
2021-02-02 05:38:38,44
2021-02-02 05:38:53,44
2021-02-02 05:39:03,44
2021-02-02 05:39:08,44
2021-02-02 05:39:23,44
2021-02-02 05:39:33,43
2021-02-02 05:39:38,44
2021-02-02 05:39:53,45
2021-02-02 05:39:57,44
2021-02-02 05:40:02,44
2021-02-02 05:40:07,44
2021-02-02 05:40:12,43
2021-02-02 05:40:17,43
2021-02-02 05:40:22,44
2021-02-02 05:40:37,44
2021-02-02 05:40:42,45
2021-02-02 05:40:57,44
2021-02-02 05:41:12,44
2021-02-02 05:41:17,43
2021-02-02 05:41:27,44
2021-02-02 05:41:42,44
2021-02-02 05:41:57,44
2021-02-02 05:42:07,43
2021-02-02 05:42:12,43
2021-02-02 05:42:17,43
2021-02-02 05:42:27,44
2021-02-02 05:42:32,43
2021-02-02 05:42:37,44
2021-02-02 05:42:42,43
2021-02-02 05:42:57,43
2021-02-02 05:43:02,44
2021-02-02 05:43:17,47
2021-02-02 05:43:22,54
2021-02-02 05:43:27,55
2021-02-02 05:43:32,54
2021-02-02 05:43:37,54
2021-02-02 05:43:47,63
2021-02-02 05:43:52,68
2021-02-02 05:43:57,63
2021-02-02 05:44:02,57
2021-02-02 05:44:07,54
2021-02-02 05:44:12,52
2021-02-02 05:44:17,51
2021-02-02 05:44:22,49
2021-02-02 05:44:27,48
2021-02-02 05:44:32,46
2021-02-02 05:44:37,45
2021-02-02 05:44:47,44
2021-02-02 05:45:02,44
2021-02-02 05:45:07,44
2021-02-02 05:45:22,43
2021-02-02 05:45:37,43
2021-02-02 05:45:42,43
2021-02-02 05:45:57,44
2021-02-02 05:46:12,45
2021-02-02 05:46:22,44
2021-02-02 05:46:27,43
2021-02-02 05:46:32,43
2021-02-02 05:46:47,43
2021-02-02 05:47:02,43
2021-02-02 05:47:07,43
2021-02-02 05:47:12,44
2021-02-02 05:47:17,45
2021-02-02 05:47:22,46
2021-02-02 05:47:27,47
2021-02-02 05:47:32,50
2021-02-02 05:47:37,63
2021-02-02 05:47:42,62
2021-02-02 05:47:47,59
2021-02-02 05:47:52,55
2021-02-02 05:47:57,53
2021-02-02 05:48:02,51
2021-02-02 05:48:12,49
2021-02-02 05:48:17,49
2021-02-02 05:48:22,48
2021-02-02 05:48:27,46
2021-02-02 05:48:32,45
2021-02-02 05:48:37,44
2021-02-02 05:48:47,44
2021-02-02 05:48:52,45
2021-02-02 05:48:57,46
2021-02-02 05:49:02,46
2021-02-02 05:49:17,48
2021-02-02 05:49:22,51
2021-02-02 05:49:27,50
2021-02-02 05:49:32,49
2021-02-02 05:49:37,48
2021-02-02 05:49:42,47
2021-02-02 05:49:47,46
2021-02-02 05:49:57,45
2021-02-02 05:50:07,44
2021-02-02 05:50:12,43
2021-02-02 05:50:27,43
2021-02-02 05:50:42,43
2021-02-02 05:50:57,43
2021-02-02 05:51:02,43
2021-02-02 05:51:17,43
2021-02-02 05:51:22,44
2021-02-02 05:51:27,44
2021-02-02 05:51:32,44
2021-02-02 05:51:37,43
2021-02-02 05:51:42,43
2021-02-02 05:51:47,44
2021-02-02 05:52:02,44
2021-02-02 05:52:17,45
2021-02-02 05:52:22,47
2021-02-02 05:52:32,46
2021-02-02 05:52:37,45
2021-02-02 05:52:42,44
2021-02-02 05:52:57,44
2021-02-02 05:53:02,45
2021-02-02 05:53:12,45
2021-02-02 05:53:17,46
2021-02-02 05:53:27,54
2021-02-02 05:53:32,68
2021-02-02 05:53:37,69
2021-02-02 05:53:42,66
2021-02-02 05:53:52,56
2021-02-02 05:53:57,51
2021-02-02 05:54:02,50
2021-02-02 05:54:07,49
2021-02-02 05:54:12,48
2021-02-02 05:54:17,47
2021-02-02 05:54:22,46
2021-02-02 05:54:27,45
2021-02-02 05:54:37,44
2021-02-02 05:54:52,45
2021-02-02 05:55:07,44
2021-02-02 05:55:12,43
2021-02-02 05:55:27,44
2021-02-02 05:55:32,45
2021-02-02 05:55:42,46
2021-02-02 05:55:52,47
2021-02-02 05:55:57,48
2021-02-02 05:56:02,58
2021-02-02 05:56:12,57
2021-02-02 05:56:17,55
2021-02-02 05:56:22,51
2021-02-02 05:56:27,50
2021-02-02 05:56:32,49
2021-02-02 05:56:37,48
2021-02-02 05:56:42,46
2021-02-02 05:56:52,45
2021-02-02 05:57:07,45
2021-02-02 05:57:12,46
2021-02-02 05:57:22,47
2021-02-02 05:57:27,49
2021-02-02 05:57:32,51
2021-02-02 05:57:37,50
2021-02-02 05:57:52,49
2021-02-02 05:57:57,48
2021-02-02 05:58:02,47
2021-02-02 05:58:17,45
2021-02-02 05:58:22,44
2021-02-02 05:58:37,44
2021-02-02 05:58:52,45
2021-02-02 05:59:02,46
2021-02-02 05:59:07,44
2021-02-02 05:59:17,43
2021-02-02 05:59:22,43
2021-02-02 05:59:37,44
2021-02-02 05:59:42,45
2021-02-02 05:59:52,45
2021-02-02 06:00:02,44
2021-02-02 06:00:07,44
2021-02-02 06:00:12,43
2021-02-02 06:00:17,43
2021-02-02 06:00:22,44
2021-02-02 06:00:32,43
2021-02-02 06:00:42,43
2021-02-02 06:00:47,43
2021-02-02 06:00:52,44
2021-02-02 06:01:02,43
2021-02-02 06:01:07,43
2021-02-02 06:01:17,43
2021-02-02 06:01:32,44
2021-02-02 06:01:47,44
2021-02-02 06:01:52,45
2021-02-02 06:02:02,47
2021-02-02 06:02:12,52
2021-02-02 06:02:17,54
2021-02-02 06:02:22,53
2021-02-02 06:02:27,52
2021-02-02 06:02:32,50
2021-02-02 06:02:37,49
2021-02-02 06:02:42,48
2021-02-02 06:02:52,47
2021-02-02 06:03:02,46
2021-02-02 06:03:07,46
2021-02-02 06:03:12,45
2021-02-02 06:03:17,44
2021-02-02 06:03:22,44
2021-02-02 06:03:27,43
2021-02-02 06:03:42,43
2021-02-02 06:03:47,42
2021-02-02 06:04:02,42
2021-02-02 06:04:17,42
2021-02-02 06:04:22,43
2021-02-02 06:04:32,43
2021-02-02 06:04:42,42
2021-02-02 06:04:47,42
2021-02-02 06:04:57,42
2021-02-02 06:05:07,44
2021-02-02 06:05:12,45
2021-02-02 06:05:17,48
2021-02-02 06:05:22,56
2021-02-02 06:05:27,55
2021-02-02 06:05:32,53
2021-02-02 06:05:37,50
2021-02-02 06:05:42,49
2021-02-02 06:05:47,48
2021-02-02 06:05:52,47
2021-02-02 06:05:57,46
2021-02-02 06:06:02,45
2021-02-02 06:06:17,45
2021-02-02 06:06:22,46
2021-02-02 06:06:27,47
2021-02-02 06:06:32,48
2021-02-02 06:06:37,49
2021-02-02 06:06:47,49
2021-02-02 06:06:52,50
2021-02-02 06:06:57,51
2021-02-02 06:07:02,53
2021-02-02 06:07:07,68
2021-02-02 06:07:12,66
2021-02-02 06:07:17,63
2021-02-02 06:07:22,61
2021-02-02 06:07:27,55
2021-02-02 06:07:32,52
2021-02-02 06:07:37,51
2021-02-02 06:07:52,51
2021-02-02 06:07:57,50
2021-02-02 06:08:02,49
2021-02-02 06:08:17,49
2021-02-02 06:08:22,47
2021-02-02 06:08:37,47
2021-02-02 06:08:47,48
2021-02-02 06:09:02,48
2021-02-02 06:09:17,48
2021-02-02 06:09:27,53
2021-02-02 06:09:34,62
2021-02-02 06:09:39,67
2021-02-02 06:09:54,63
2021-02-02 06:10:04,56
2021-02-02 06:10:09,54
2021-02-02 06:10:19,49
2021-02-02 06:10:24,48
2021-02-02 06:10:34,46
2021-02-02 06:10:39,45
2021-02-02 06:10:54,46
2021-02-02 06:10:59,48
2021-02-02 06:11:14,48
2021-02-02 06:11:24,48
2021-02-02 06:11:39,47
2021-02-02 06:11:44,46
2021-02-02 06:11:54,47
2021-02-02 06:11:59,49
2021-02-02 06:12:09,50
2021-02-02 06:12:14,50
2021-02-02 06:12:19,47
2021-02-02 06:12:28,46
2021-02-02 06:12:38,47
2021-02-02 06:12:53,47
2021-02-02 06:12:58,46
2021-02-02 06:13:13,46
2021-02-02 06:13:18,48
2021-02-02 06:13:23,49
2021-02-02 06:13:33,48
2021-02-02 06:13:38,47
2021-02-02 06:13:43,46
2021-02-02 06:13:48,47
2021-02-02 06:13:53,48
2021-02-02 06:14:08,49
2021-02-02 06:14:13,51
2021-02-02 06:14:18,55
2021-02-02 06:14:23,57
2021-02-02 06:14:28,56
2021-02-02 06:14:38,57
2021-02-02 06:14:43,58
2021-02-02 06:14:58,58
2021-02-02 06:15:03,57
2021-02-02 06:15:13,58
2021-02-02 06:15:18,57
2021-02-02 06:15:33,57
2021-02-02 06:15:38,58
2021-02-02 06:15:43,60
2021-02-02 06:15:48,61
2021-02-02 06:15:53,60
2021-02-02 06:16:03,61
2021-02-02 06:16:08,64
2021-02-02 06:16:13,65
2021-02-02 06:16:18,61
2021-02-02 06:16:23,59
2021-02-02 06:16:28,58
2021-02-02 06:16:33,57
2021-02-02 06:16:38,56
2021-02-02 06:16:43,57
2021-02-02 06:16:58,58
2021-02-02 06:17:08,61
2021-02-02 06:17:13,60
2021-02-02 06:17:18,58
2021-02-02 06:17:28,59
2021-02-02 06:17:33,60
2021-02-02 06:17:43,61
2021-02-02 06:17:48,60
2021-02-02 06:17:53,59
2021-02-02 06:18:03,58
2021-02-02 06:18:08,59
2021-02-02 06:18:23,59
2021-02-02 06:18:33,60
2021-02-02 06:18:38,61
2021-02-02 06:18:48,63
2021-02-02 06:18:53,62
2021-02-02 06:18:58,58
2021-02-02 06:19:03,56
2021-02-02 06:19:08,57
2021-02-02 06:19:13,58
2021-02-02 06:19:28,60
2021-02-02 06:19:33,59
2021-02-02 06:19:38,57
2021-02-02 06:19:43,55
2021-02-02 06:19:58,56
2021-02-02 06:20:08,57
2021-02-02 06:20:23,56
2021-02-02 06:20:28,60
2021-02-02 06:20:33,64
2021-02-02 06:20:38,63
2021-02-02 06:20:43,60
2021-02-02 06:20:48,58
2021-02-02 06:20:53,55
2021-02-02 06:20:58,53
2021-02-02 06:21:03,52
2021-02-02 06:21:18,52
2021-02-02 06:21:33,54
2021-02-02 06:21:38,55
2021-02-02 06:21:43,56
2021-02-02 06:21:53,55
2021-02-02 06:21:58,54
2021-02-02 06:22:08,53
2021-02-02 06:22:13,52
2021-02-02 06:22:18,51
2021-02-02 06:22:23,51
2021-02-02 06:22:38,51
2021-02-02 06:22:53,51
2021-02-02 06:23:08,52
2021-02-02 06:23:13,53
2021-02-02 06:23:23,52
2021-02-02 06:23:38,53
2021-02-02 06:23:43,55
2021-02-02 06:23:48,56
2021-02-02 06:23:58,57
2021-02-02 06:24:03,56
2021-02-02 06:24:08,54
2021-02-02 06:24:13,51
2021-02-02 06:24:18,50
2021-02-02 06:24:23,51
2021-02-02 06:24:28,52
2021-02-02 06:24:33,53
2021-02-02 06:24:43,52
2021-02-02 06:24:48,51
2021-02-02 06:25:03,51
2021-02-02 06:25:08,50
2021-02-02 06:25:13,49
2021-02-02 06:25:23,51
2021-02-02 06:25:28,54
2021-02-02 06:25:33,55
2021-02-02 06:25:38,56
2021-02-02 06:25:43,53
2021-02-02 06:25:48,51
2021-02-02 06:25:53,50
2021-02-02 06:25:58,49
2021-02-02 06:26:08,47
2021-02-02 06:26:13,46
2021-02-02 06:26:28,47
2021-02-02 06:26:33,49
2021-02-02 06:26:38,50
2021-02-02 06:26:43,51
2021-02-02 06:26:53,52
2021-02-02 06:27:03,51
2021-02-02 06:27:08,50
2021-02-02 06:27:18,52
2021-02-02 06:27:23,53
2021-02-02 06:27:28,52
2021-02-02 06:27:33,51
2021-02-02 06:27:38,49
2021-02-02 06:27:43,48
2021-02-02 06:27:58,49
2021-02-02 06:28:13,49
2021-02-02 06:28:18,51
2021-02-02 06:28:23,53
2021-02-02 06:28:28,55
2021-02-02 06:28:33,54
2021-02-02 06:28:38,52
2021-02-02 06:28:53,50
2021-02-02 06:29:03,49
2021-02-02 06:29:08,49
2021-02-02 06:29:23,50
2021-02-02 06:29:28,49
2021-02-02 06:29:33,48
2021-02-02 06:29:48,49
2021-02-02 06:29:53,50
2021-02-02 06:29:58,52
2021-02-02 06:30:03,55
2021-02-02 06:30:13,62
2021-02-02 06:30:18,71
2021-02-02 06:30:23,68
2021-02-02 06:30:28,65
2021-02-02 06:30:33,63
2021-02-02 06:30:38,61
2021-02-02 06:30:43,59
2021-02-02 06:30:48,58
2021-02-02 06:30:53,59
2021-02-02 06:31:08,57
2021-02-02 06:31:13,55
2021-02-02 06:31:18,54
2021-02-02 06:31:23,53
2021-02-02 06:31:38,52
2021-02-02 06:31:48,51
2021-02-02 06:31:58,52
2021-02-02 06:32:03,54
2021-02-02 06:32:18,54
2021-02-02 06:32:23,53
2021-02-02 06:32:28,52
2021-02-02 06:32:38,55
2021-02-02 06:32:43,56
2021-02-02 06:32:58,56
2021-02-02 06:33:03,55
2021-02-02 06:33:18,56
2021-02-02 06:33:23,57
2021-02-02 06:33:28,56
2021-02-02 06:33:38,55
2021-02-02 06:33:48,54
2021-02-02 06:33:58,54
2021-02-02 06:34:08,53
2021-02-02 06:34:13,54
2021-02-02 06:34:28,55
2021-02-02 06:34:33,54
2021-02-02 06:34:43,52
2021-02-02 06:34:58,53
2021-02-02 06:35:13,53
2021-02-02 06:35:18,54
2021-02-02 06:35:23,55
2021-02-02 06:35:28,56
2021-02-02 06:35:38,56
2021-02-02 06:35:53,56
2021-02-02 06:35:58,55
2021-02-02 06:36:13,55
2021-02-02 06:36:28,55
2021-02-02 06:36:29,55
2021-02-02 06:36:34,56
2021-02-02 06:36:39,57
2021-02-02 06:36:49,58
2021-02-02 06:36:54,59
2021-02-02 06:36:59,57
2021-02-02 06:37:04,56
2021-02-02 06:37:09,55
2021-02-02 06:37:14,54
2021-02-02 06:37:29,55
2021-02-02 06:37:34,55
2021-02-02 06:37:49,55
2021-02-02 06:37:54,55
2021-02-02 06:37:59,54
2021-02-02 06:38:04,55
2021-02-02 06:38:14,54
2021-02-02 06:38:19,52
2021-02-02 06:38:24,51
2021-02-02 06:38:29,50
2021-02-02 06:38:34,49
2021-02-02 06:38:39,49
2021-02-02 06:38:44,49
2021-02-02 06:38:49,50
2021-02-02 06:38:59,51
2021-02-02 06:39:09,53
2021-02-02 06:39:24,52
2021-02-02 06:39:34,51
2021-02-02 06:39:39,64
2021-02-02 06:39:49,63
2021-02-02 06:39:54,62
2021-02-02 06:40:09,59
2021-02-02 06:40:19,53
2021-02-02 06:40:24,51
2021-02-02 06:40:34,47
2021-02-02 06:40:49,47
2021-02-02 06:41:04,48
2021-02-02 06:41:19,48
2021-02-02 06:41:24,50
2021-02-02 06:41:34,49
2021-02-02 06:41:39,48
2021-02-02 06:41:49,48
2021-02-02 06:41:54,47
2021-02-02 06:42:04,46
2021-02-02 06:42:19,47
2021-02-02 06:42:33,48
2021-02-02 06:42:38,47
2021-02-02 06:42:43,48
2021-02-02 06:42:58,47
2021-02-02 06:43:13,46
2021-02-02 06:43:28,46
2021-02-02 06:43:33,47
2021-02-02 06:43:43,48
2021-02-02 06:43:58,48
2021-02-02 06:44:13,49
2021-02-02 06:44:23,48
2021-02-02 06:44:33,47
2021-02-02 06:44:48,47
2021-02-02 06:44:53,48
2021-02-02 06:44:58,47
2021-02-02 06:45:13,47
2021-02-02 06:45:18,48
2021-02-02 06:45:28,49
2021-02-02 06:45:38,48
2021-02-02 06:45:43,47
2021-02-02 06:45:48,46
2021-02-02 06:46:03,46
2021-02-02 06:46:08,45
2021-02-02 06:46:13,46
2021-02-02 06:46:28,46
2021-02-02 06:46:43,47
2021-02-02 06:46:53,48
2021-02-02 06:46:58,47
2021-02-02 06:47:13,47
2021-02-02 06:47:28,47
2021-02-02 06:47:38,46
2021-02-02 06:47:53,46
2021-02-02 06:48:03,47
2021-02-02 06:48:18,47
2021-02-02 06:48:23,46
2021-02-02 06:48:33,47
2021-02-02 06:48:48,47
2021-02-02 06:49:03,47
2021-02-02 06:49:08,46
2021-02-02 06:49:13,47
2021-02-02 06:49:23,47
2021-02-02 06:49:33,46
2021-02-02 06:49:43,45
2021-02-02 06:49:58,45
2021-02-02 06:50:03,46
2021-02-02 06:50:18,46
2021-02-02 06:50:28,47
2021-02-02 06:50:43,46
2021-02-02 06:50:58,47
2021-02-02 06:51:13,46
2021-02-02 06:51:28,46
2021-02-02 06:51:43,45
2021-02-02 06:51:58,45
2021-02-02 06:52:03,46
2021-02-02 06:52:08,47
2021-02-02 06:52:13,46
2021-02-02 06:52:28,46
2021-02-02 06:52:43,46
2021-02-02 06:52:48,47
2021-02-02 06:52:53,46
2021-02-02 06:53:08,46
2021-02-02 06:53:23,46
2021-02-02 06:53:38,47
2021-02-02 06:53:48,46
2021-02-02 06:53:53,47
2021-02-02 06:54:08,47
2021-02-02 06:54:23,46
2021-02-02 06:54:33,45
2021-02-02 06:54:48,45
2021-02-02 06:54:58,46
2021-02-02 06:55:13,46
2021-02-02 06:55:23,45
2021-02-02 06:55:38,45
2021-02-02 06:55:53,45
2021-02-02 06:56:03,44
2021-02-02 06:56:18,45
2021-02-02 06:56:28,46
2021-02-02 06:56:43,46
2021-02-02 06:56:48,45
2021-02-02 06:56:53,46
2021-02-02 06:57:08,46
2021-02-02 06:57:13,46
2021-02-02 06:57:28,46
2021-02-02 06:57:43,47
2021-02-02 06:57:48,46
2021-02-02 06:58:03,46
2021-02-02 06:58:13,45
2021-02-02 06:58:28,45
2021-02-02 06:58:43,46
2021-02-02 06:58:53,45
2021-02-02 06:59:08,46
2021-02-02 06:59:23,46
2021-02-02 06:59:38,46
2021-02-02 06:59:48,45
2021-02-02 07:00:03,45
2021-02-02 07:00:08,44
2021-02-02 07:00:23,45
2021-02-02 07:00:38,46
2021-02-02 07:00:53,46
2021-02-02 07:00:58,47
2021-02-02 07:01:13,46
2021-02-02 07:01:28,45
2021-02-02 07:01:38,45
2021-02-02 07:01:48,46
2021-02-02 07:01:53,47
2021-02-02 07:02:08,47
2021-02-02 07:02:13,47
2021-02-02 07:02:18,46
2021-02-02 07:02:23,45
2021-02-02 07:02:33,44
2021-02-02 07:02:38,45
2021-02-02 07:02:53,44
2021-02-02 07:02:58,44
2021-02-02 07:03:03,43
2021-02-02 07:03:08,44
2021-02-02 07:03:18,43
2021-02-02 07:03:28,44
2021-02-02 07:03:38,44
2021-02-02 07:03:43,44
2021-02-02 07:03:48,44
2021-02-02 07:03:58,44
2021-02-02 07:04:03,43
2021-02-02 07:04:18,44
2021-02-02 07:04:23,43
2021-02-02 07:04:28,43
2021-02-02 07:04:33,44
2021-02-02 07:04:48,44
2021-02-02 07:05:03,44
2021-02-02 07:05:08,45
2021-02-02 07:05:18,44
2021-02-02 07:05:23,44
2021-02-02 07:05:33,45
2021-02-02 07:05:48,45
2021-02-02 07:05:53,45
