,value
2021-02-02 04:47:52,60
2021-02-02 04:47:57,61
2021-02-02 04:48:02,62
2021-02-02 04:48:12,60
2021-02-02 04:48:17,56
2021-02-02 04:48:22,54
2021-02-02 04:48:27,53
2021-02-02 04:48:32,54
2021-02-02 04:48:37,57
2021-02-02 04:48:42,56
2021-02-02 04:48:52,57
2021-02-02 04:49:02,56
2021-02-02 04:49:07,55
2021-02-02 04:49:12,56
2021-02-02 04:49:17,57
2021-02-02 04:49:22,55
2021-02-02 04:49:32,56
2021-02-02 04:49:37,57
2021-02-02 04:49:42,53
2021-02-02 04:49:52,51
2021-02-02 04:49:57,50
2021-02-02 04:50:07,52
2021-02-02 04:50:12,53
2021-02-02 04:50:22,54
2021-02-02 04:50:32,53
2021-02-02 04:50:42,52
2021-02-02 04:50:47,49
2021-02-02 04:50:57,50
2021-02-02 04:51:12,50
2021-02-02 04:51:17,52
2021-02-02 04:51:22,54
2021-02-02 04:51:27,55
2021-02-02 04:51:32,58
2021-02-02 04:51:37,57
2021-02-02 04:51:42,55
2021-02-02 04:51:47,57
2021-02-02 04:51:52,58
2021-02-02 04:51:57,55
2021-02-02 04:52:02,53
2021-02-02 04:52:12,54
2021-02-02 04:52:22,53
2021-02-02 04:52:29,52
2021-02-02 04:52:34,51
2021-02-02 04:52:39,49
2021-02-02 04:52:49,50
2021-02-02 04:52:54,52
2021-02-02 04:53:04,53
2021-02-02 04:53:19,54
2021-02-02 04:53:34,54
2021-02-02 04:53:39,56
2021-02-02 04:53:44,57
2021-02-02 04:53:49,56
2021-02-02 04:53:54,57
2021-02-02 04:53:59,59
2021-02-02 04:54:09,58
2021-02-02 04:54:14,60
2021-02-02 04:54:19,59
2021-02-02 04:54:29,53
2021-02-02 04:54:34,50
2021-02-02 04:54:44,49
2021-02-02 04:54:59,49
2021-02-02 04:55:04,53
2021-02-02 04:55:09,51
2021-02-02 04:55:14,50
2021-02-02 04:55:19,51
2021-02-02 04:55:24,52
2021-02-02 04:55:39,52
2021-02-02 04:55:43,52
2021-02-02 04:55:48,53
2021-02-02 04:55:58,52
2021-02-02 04:56:08,51
2021-02-02 04:56:13,50
2021-02-02 04:56:28,50
2021-02-02 04:56:33,51
2021-02-02 04:56:38,52
2021-02-02 04:56:43,55
2021-02-02 04:56:48,53
2021-02-02 04:56:53,50
2021-02-02 04:56:58,49
2021-02-02 04:57:08,50
2021-02-02 04:57:23,50
2021-02-02 04:57:33,52
2021-02-02 04:57:43,51
2021-02-02 04:57:58,52
2021-02-02 04:58:08,53
2021-02-02 04:58:18,52
2021-02-02 04:58:23,51
2021-02-02 04:58:28,50
2021-02-02 04:58:43,53
2021-02-02 04:58:48,55
2021-02-02 04:58:53,53
2021-02-02 04:59:03,52
2021-02-02 04:59:08,51
2021-02-02 04:59:13,49
2021-02-02 04:59:18,49
2021-02-02 04:59:28,50
2021-02-02 04:59:33,51
2021-02-02 04:59:43,52
2021-02-02 04:59:48,51
2021-02-02 04:59:53,50
2021-02-02 05:00:03,51
2021-02-02 05:00:18,50
2021-02-02 05:00:33,50
2021-02-02 05:00:48,50
2021-02-02 05:00:53,52
2021-02-02 05:00:58,51
2021-02-02 05:01:03,50
2021-02-02 05:01:08,49
2021-02-02 05:01:23,50
2021-02-02 05:01:28,51
2021-02-02 05:01:43,51
2021-02-02 05:01:58,52
2021-02-02 05:02:08,51
2021-02-02 05:02:23,50
2021-02-02 05:02:33,49
2021-02-02 05:02:43,50
2021-02-02 05:02:58,49
2021-02-02 05:03:13,50
2021-02-02 05:03:23,49
2021-02-02 05:03:33,50
2021-02-02 05:03:48,50
2021-02-02 05:03:53,50
2021-02-02 05:04:08,50
2021-02-02 05:04:18,51
2021-02-02 05:04:33,51
2021-02-02 05:04:43,50
2021-02-02 05:04:48,48
2021-02-02 05:05:03,48
2021-02-02 05:05:08,49
2021-02-02 05:05:23,50
2021-02-02 05:05:28,52
2021-02-02 05:05:33,51
2021-02-02 05:05:38,50
2021-02-02 05:05:43,49
2021-02-02 05:05:53,48
2021-02-02 05:06:03,50
2021-02-02 05:06:18,50
2021-02-02 05:06:23,48
2021-02-02 05:06:28,47
2021-02-02 05:06:38,48
2021-02-02 05:06:53,49
2021-02-02 05:06:58,48
2021-02-02 05:07:13,50
2021-02-02 05:07:23,49
2021-02-02 05:07:28,50
2021-02-02 05:07:43,49
2021-02-02 05:07:48,48
2021-02-02 05:07:53,47
2021-02-02 05:07:58,47
2021-02-02 05:08:13,48
2021-02-02 05:08:28,48
2021-02-02 05:08:43,48
2021-02-02 05:08:48,49
2021-02-02 05:08:53,50
2021-02-02 05:08:58,49
2021-02-02 05:09:08,50
2021-02-02 05:09:13,51
2021-02-02 05:09:18,50
2021-02-02 05:09:23,49
2021-02-02 05:09:28,48
2021-02-02 05:09:43,48
2021-02-02 05:09:53,47
2021-02-02 05:09:58,48
2021-02-02 05:10:08,49
2021-02-02 05:10:23,49
2021-02-02 05:10:38,48
2021-02-02 05:10:53,48
2021-02-02 05:11:08,49
2021-02-02 05:11:23,48
2021-02-02 05:11:28,47
2021-02-02 05:11:38,48
2021-02-02 05:11:43,49
2021-02-02 05:11:48,48
2021-02-02 05:12:03,50
2021-02-02 05:12:08,51
2021-02-02 05:12:13,49
2021-02-02 05:12:18,48
2021-02-02 05:12:28,47
2021-02-02 05:12:38,48
2021-02-02 05:12:43,49
2021-02-02 05:12:58,48
2021-02-02 05:13:08,49
2021-02-02 05:13:23,49
2021-02-02 05:13:38,49
2021-02-02 05:13:53,49
2021-02-02 05:14:08,48
2021-02-02 05:14:23,49
2021-02-02 05:14:28,50
2021-02-02 05:14:38,51
2021-02-02 05:14:48,50
2021-02-02 05:15:03,50
2021-02-02 05:15:08,49
2021-02-02 05:15:13,48
2021-02-02 05:15:28,49
2021-02-02 05:15:38,50
2021-02-02 05:15:43,48
2021-02-02 05:15:58,47
2021-02-02 05:16:13,47
2021-02-02 05:16:18,48
2021-02-02 05:16:28,49
2021-02-02 05:16:43,49
2021-02-02 05:16:58,49
2021-02-02 05:17:03,48
2021-02-02 05:17:13,49
2021-02-02 05:17:23,50
2021-02-02 05:17:28,49
2021-02-02 05:17:38,50
2021-02-02 05:17:48,53
2021-02-02 05:17:53,64
2021-02-02 05:17:58,71
2021-02-02 05:18:03,75
2021-02-02 05:18:18,75
2021-02-02 05:18:23,75
2021-02-02 05:18:38,74
2021-02-02 05:18:43,72
2021-02-02 05:18:48,68
2021-02-02 05:18:53,62
2021-02-02 05:18:58,57
2021-02-02 05:19:03,55
2021-02-02 05:19:08,52
2021-02-02 05:19:13,50
2021-02-02 05:19:18,49
2021-02-02 05:19:23,50
2021-02-02 05:19:38,50
2021-02-02 05:19:48,49
2021-02-02 05:20:03,48
2021-02-02 05:20:08,49
2021-02-02 05:20:13,50
2021-02-02 05:20:18,51
2021-02-02 05:20:23,50
2021-02-02 05:20:28,49
2021-02-02 05:20:38,50
2021-02-02 05:20:43,51
2021-02-02 05:20:53,49
2021-02-02 05:20:58,50
2021-02-02 05:21:03,51
2021-02-02 05:21:08,50
2021-02-02 05:21:13,49
2021-02-02 05:21:18,50
2021-02-02 05:21:28,51
2021-02-02 05:21:33,50
2021-02-02 05:21:43,51
2021-02-02 05:21:53,50
2021-02-02 05:22:08,50
2021-02-02 05:22:13,51
2021-02-02 05:22:18,49
2021-02-02 05:22:23,48
2021-02-02 05:22:33,49
2021-02-02 05:22:38,50
2021-02-02 05:22:48,51
2021-02-02 05:23:03,51
2021-02-02 05:23:13,49
2021-02-02 05:23:28,49
2021-02-02 05:23:38,51
2021-02-02 05:23:45,52
2021-02-02 05:23:50,53
2021-02-02 05:23:55,52
2021-02-02 05:24:10,52
2021-02-02 05:24:15,49
2021-02-02 05:24:20,50
2021-02-02 05:24:35,50
2021-02-02 05:24:40,51
2021-02-02 05:24:45,50
2021-02-02 05:25:00,50
2021-02-02 05:25:15,50
2021-02-02 05:25:30,50
2021-02-02 05:25:45,49
2021-02-02 05:25:50,52
2021-02-02 05:25:55,51
2021-02-02 05:26:00,50
2021-02-02 05:26:15,50
2021-02-02 05:26:30,50
2021-02-02 05:26:35,51
2021-02-02 05:26:45,50
2021-02-02 05:27:00,50
2021-02-02 05:27:15,51
2021-02-02 05:27:20,50
2021-02-02 05:27:29,50
2021-02-02 05:27:44,50
2021-02-02 05:27:59,51
2021-02-02 05:28:04,52
2021-02-02 05:28:09,50
2021-02-02 05:28:24,52
2021-02-02 05:28:29,51
2021-02-02 05:28:34,50
2021-02-02 05:28:39,49
2021-02-02 05:28:54,50
2021-02-02 05:28:59,49
2021-02-02 05:29:04,48
2021-02-02 05:29:14,49
2021-02-02 05:29:19,50
2021-02-02 05:29:24,51
2021-02-02 05:29:29,50
2021-02-02 05:29:34,48
2021-02-02 05:29:44,49
2021-02-02 05:29:59,49
2021-02-02 05:30:04,50
2021-02-02 05:30:09,49
2021-02-02 05:30:14,48
2021-02-02 05:30:19,49
2021-02-02 05:30:34,50
2021-02-02 05:30:39,51
2021-02-02 05:30:44,49
2021-02-02 05:30:49,50
2021-02-02 05:30:54,51
2021-02-02 05:30:59,49
2021-02-02 05:31:09,50
2021-02-02 05:31:19,51
2021-02-02 05:31:24,52
2021-02-02 05:31:29,50
2021-02-02 05:31:34,49
2021-02-02 05:31:49,49
2021-02-02 05:32:04,49
2021-02-02 05:32:14,50
2021-02-02 05:32:19,51
2021-02-02 05:32:24,50
2021-02-02 05:32:39,50
2021-02-02 05:32:44,49
2021-02-02 05:32:59,49
2021-02-02 05:33:04,50
2021-02-02 05:33:19,51
2021-02-02 05:33:34,51
2021-02-02 05:33:39,50
2021-02-02 05:33:44,49
2021-02-02 05:33:49,48
2021-02-02 05:33:59,49
2021-02-02 05:34:14,50
2021-02-02 05:34:24,48
2021-02-02 05:34:34,50
2021-02-02 05:34:39,51
2021-02-02 05:34:44,50
2021-02-02 05:34:49,50
2021-02-02 05:34:54,51
2021-02-02 05:35:09,51
2021-02-02 05:35:24,50
2021-02-02 05:35:29,49
2021-02-02 05:35:34,51
2021-02-02 05:35:39,50
2021-02-02 05:35:44,48
2021-02-02 05:35:54,49
2021-02-02 05:35:59,50
2021-02-02 05:36:04,51
2021-02-02 05:36:19,51
2021-02-02 05:36:29,50
2021-02-02 05:36:44,50
2021-02-02 05:36:59,50
2021-02-02 05:37:14,51
2021-02-02 05:37:24,50
2021-02-02 05:37:29,49
2021-02-02 05:37:44,50
2021-02-02 05:37:59,50
2021-02-02 05:38:14,49
2021-02-02 05:38:24,50
2021-02-02 05:38:29,51
2021-02-02 05:38:44,50
2021-02-02 05:38:49,49
2021-02-02 05:38:59,50
2021-02-02 05:39:04,51
2021-02-02 05:39:09,51
2021-02-02 05:39:14,50
2021-02-02 05:39:19,51
2021-02-02 05:39:24,53
2021-02-02 05:39:29,52
2021-02-02 05:39:44,52
2021-02-02 05:39:49,63
2021-02-02 05:39:54,72
2021-02-02 05:39:59,68
2021-02-02 05:40:04,59
2021-02-02 05:40:09,55
2021-02-02 05:40:14,53
2021-02-02 05:40:19,50
2021-02-02 05:40:24,49
2021-02-02 05:40:39,49
2021-02-02 05:40:44,50
2021-02-02 05:40:59,50
2021-02-02 05:41:04,51
2021-02-02 05:41:19,51
2021-02-02 05:41:34,51
2021-02-02 05:41:44,50
2021-02-02 05:41:59,50
2021-02-02 05:42:04,51
2021-02-02 05:42:14,52
2021-02-02 05:42:19,52
2021-02-02 05:42:34,52
2021-02-02 05:42:44,51
2021-02-02 05:42:49,50
2021-02-02 05:42:59,52
2021-02-02 05:43:09,53
2021-02-02 05:43:14,52
2021-02-02 05:43:29,52
2021-02-02 05:43:44,52
2021-02-02 05:43:59,51
2021-02-02 05:44:04,52
2021-02-02 05:44:09,51
2021-02-02 05:44:24,53
2021-02-02 05:44:29,54
2021-02-02 05:44:44,54
2021-02-02 05:44:59,52
2021-02-02 05:45:09,51
2021-02-02 05:45:24,51
2021-02-02 05:45:29,53
2021-02-02 05:45:34,54
2021-02-02 05:45:39,52
2021-02-02 05:45:44,50
2021-02-02 05:45:59,51
2021-02-02 05:46:14,49
2021-02-02 05:46:29,50
2021-02-02 05:46:34,51
2021-02-02 05:46:44,52
2021-02-02 05:46:49,52
2021-02-02 05:46:54,51
2021-02-02 05:47:09,51
2021-02-02 05:47:19,50
2021-02-02 05:47:29,51
2021-02-02 05:47:34,50
2021-02-02 05:47:49,51
2021-02-02 05:47:54,53
2021-02-02 05:47:59,51
2021-02-02 05:48:04,49
2021-02-02 05:48:14,50
2021-02-02 05:48:29,50
2021-02-02 05:48:44,51
2021-02-02 05:48:49,52
2021-02-02 05:48:59,51
2021-02-02 05:49:04,50
2021-02-02 05:49:09,51
2021-02-02 05:49:24,51
2021-02-02 05:49:39,51
2021-02-02 05:49:49,50
2021-02-02 05:49:54,49
2021-02-02 05:49:59,50
2021-02-02 05:50:04,51
2021-02-02 05:50:14,49
2021-02-02 05:50:29,50
2021-02-02 05:50:34,49
2021-02-02 05:50:44,50
2021-02-02 05:50:49,51
2021-02-02 05:50:59,50
2021-02-02 05:51:09,51
2021-02-02 05:51:24,51
2021-02-02 05:51:39,52
2021-02-02 05:51:49,53
2021-02-02 05:51:54,52
2021-02-02 05:52:04,51
2021-02-02 05:52:09,50
2021-02-02 05:52:24,50
2021-02-02 05:52:34,50
2021-02-02 05:52:39,49
2021-02-02 05:52:49,50
2021-02-02 05:52:59,51
2021-02-02 05:53:14,51
2021-02-02 05:53:29,51
2021-02-02 05:53:44,52
2021-02-02 05:53:49,52
2021-02-02 05:53:59,51
2021-02-02 05:54:09,52
2021-02-02 05:54:19,51
2021-02-02 05:54:24,50
2021-02-02 05:54:39,50
2021-02-02 05:54:48,51
2021-02-02 05:54:53,52
2021-02-02 05:55:03,51
2021-02-02 05:55:13,53
2021-02-02 05:55:23,52
2021-02-02 05:55:28,54
2021-02-02 05:55:33,55
2021-02-02 05:55:38,50
2021-02-02 05:55:48,51
2021-02-02 05:55:58,52
2021-02-02 05:56:03,51
2021-02-02 05:56:08,52
2021-02-02 05:56:23,53
2021-02-02 05:56:38,52
2021-02-02 05:56:43,51
2021-02-02 05:56:53,50
2021-02-02 05:56:58,51
2021-02-02 05:57:08,49
2021-02-02 05:57:18,50
2021-02-02 05:57:23,49
2021-02-02 05:57:33,50
2021-02-02 05:57:48,50
2021-02-02 05:57:58,51
2021-02-02 05:58:08,52
2021-02-02 05:58:13,51
2021-02-02 05:58:18,50
2021-02-02 05:58:33,51
2021-02-02 05:58:38,51
2021-02-02 05:58:43,50
2021-02-02 05:58:58,50
2021-02-02 05:59:13,51
2021-02-02 05:59:28,51
2021-02-02 05:59:33,52
2021-02-02 05:59:43,51
2021-02-02 05:59:48,49
2021-02-02 05:59:53,50
2021-02-02 05:59:58,52
2021-02-02 06:00:13,51
2021-02-02 06:00:28,50
2021-02-02 06:00:38,51
2021-02-02 06:00:53,51
2021-02-02 06:01:08,51
2021-02-02 06:01:23,50
2021-02-02 06:01:28,51
2021-02-02 06:01:33,52
2021-02-02 06:01:38,51
2021-02-02 06:01:43,52
2021-02-02 06:01:58,52
2021-02-02 06:02:03,51
2021-02-02 06:02:18,52
2021-02-02 06:02:23,51
2021-02-02 06:02:33,50
2021-02-02 06:02:43,52
2021-02-02 06:02:48,53
2021-02-02 06:02:53,53
2021-02-02 06:02:58,52
2021-02-02 06:03:13,51
2021-02-02 06:03:23,53
2021-02-02 06:03:28,52
2021-02-02 06:03:33,51
2021-02-02 06:03:48,51
2021-02-02 06:03:58,50
2021-02-02 06:04:03,51
2021-02-02 06:04:08,52
2021-02-02 06:04:18,53
2021-02-02 06:04:33,52
2021-02-02 06:04:38,51
2021-02-02 06:04:48,52
2021-02-02 06:04:53,53
2021-02-02 06:04:58,51
2021-02-02 06:05:03,49
2021-02-02 06:05:13,50
2021-02-02 06:05:18,51
2021-02-02 06:05:23,54
2021-02-02 06:05:28,53
2021-02-02 06:05:33,51
2021-02-02 06:05:43,52
2021-02-02 06:05:48,50
2021-02-02 06:05:58,51
2021-02-02 06:06:03,52
2021-02-02 06:06:18,54
2021-02-02 06:06:23,55
2021-02-02 06:06:28,56
2021-02-02 06:06:33,59
2021-02-02 06:06:38,75
2021-02-02 06:06:43,81
2021-02-02 06:06:48,81
2021-02-02 06:07:03,82
2021-02-02 06:07:13,82
2021-02-02 06:07:18,81
2021-02-02 06:07:23,76
2021-02-02 06:07:28,64
2021-02-02 06:07:33,61
2021-02-02 06:07:38,59
2021-02-02 06:07:43,56
2021-02-02 06:07:48,53
2021-02-02 06:07:53,52
2021-02-02 06:07:58,53
2021-02-02 06:08:03,52
2021-02-02 06:08:18,52
2021-02-02 06:08:33,52
2021-02-02 06:08:38,54
2021-02-02 06:08:43,55
2021-02-02 06:08:48,54
2021-02-02 06:08:53,50
2021-02-02 06:08:58,50
2021-02-02 06:09:03,51
2021-02-02 06:09:08,50
2021-02-02 06:09:23,51
2021-02-02 06:09:38,51
2021-02-02 06:09:43,50
2021-02-02 06:09:48,51
2021-02-02 06:09:53,50
2021-02-02 06:10:03,51
2021-02-02 06:10:08,49
2021-02-02 06:10:18,50
2021-02-02 06:10:28,51
2021-02-02 06:10:33,52
2021-02-02 06:10:38,51
2021-02-02 06:10:53,52
2021-02-02 06:10:58,51
2021-02-02 06:11:03,50
2021-02-02 06:11:08,51
2021-02-02 06:11:13,52
2021-02-02 06:11:18,51
2021-02-02 06:11:33,51
2021-02-02 06:11:38,52
2021-02-02 06:11:53,53
2021-02-02 06:12:03,52
2021-02-02 06:12:18,51
2021-02-02 06:12:23,50
2021-02-02 06:12:28,50
2021-02-02 06:12:33,50
2021-02-02 06:12:38,51
2021-02-02 06:12:43,53
2021-02-02 06:12:48,53
2021-02-02 06:12:53,55
2021-02-02 06:12:58,53
2021-02-02 06:13:03,50
2021-02-02 06:13:08,51
2021-02-02 06:13:18,52
2021-02-02 06:13:28,51
2021-02-02 06:13:33,52
2021-02-02 06:13:43,50
2021-02-02 06:13:53,51
2021-02-02 06:14:08,53
2021-02-02 06:14:13,51
2021-02-02 06:14:18,50
2021-02-02 06:14:23,49
2021-02-02 06:14:28,50
2021-02-02 06:14:43,50
2021-02-02 06:14:48,51
2021-02-02 06:14:53,52
2021-02-02 06:14:58,51
2021-02-02 06:15:08,52
2021-02-02 06:15:23,52
2021-02-02 06:15:33,51
2021-02-02 06:15:48,51
2021-02-02 06:15:53,54
2021-02-02 06:15:58,54
2021-02-02 06:16:03,50
2021-02-02 06:16:08,52
2021-02-02 06:16:18,50
2021-02-02 06:16:23,49
2021-02-02 06:16:33,50
2021-02-02 06:16:48,56
2021-02-02 06:16:58,53
2021-02-02 06:17:03,51
2021-02-02 06:17:08,55
2021-02-02 06:17:13,57
2021-02-02 06:17:18,53
2021-02-02 06:17:23,51
2021-02-02 06:17:28,49
2021-02-02 06:17:33,48
2021-02-02 06:17:43,49
2021-02-02 06:17:58,51
2021-02-02 06:18:13,51
2021-02-02 06:18:18,52
2021-02-02 06:18:23,50
2021-02-02 06:18:28,51
2021-02-02 06:18:33,52
2021-02-02 06:18:43,53
2021-02-02 06:18:48,62
2021-02-02 06:18:53,69
2021-02-02 06:18:58,67
2021-02-02 06:19:05,61
2021-02-02 06:19:10,56
2021-02-02 06:19:15,53
2021-02-02 06:19:20,51
2021-02-02 06:19:25,50
2021-02-02 06:19:40,51
2021-02-02 06:19:50,52
2021-02-02 06:20:00,53
2021-02-02 06:20:10,52
2021-02-02 06:20:15,51
2021-02-02 06:20:20,50
2021-02-02 06:20:30,51
2021-02-02 06:20:35,52
2021-02-02 06:20:45,54
2021-02-02 06:20:50,56
2021-02-02 06:20:55,57
2021-02-02 06:21:00,58
2021-02-02 06:21:10,56
2021-02-02 06:21:25,58
2021-02-02 06:21:35,56
2021-02-02 06:21:40,59
2021-02-02 06:21:45,56
2021-02-02 06:21:55,57
2021-02-02 06:22:05,58
2021-02-02 06:22:10,61
2021-02-02 06:22:15,62
2021-02-02 06:22:20,60
2021-02-02 06:22:25,58
2021-02-02 06:22:30,57
2021-02-02 06:22:35,56
2021-02-02 06:22:40,57
2021-02-02 06:22:50,58
2021-02-02 06:23:00,59
2021-02-02 06:23:05,60
2021-02-02 06:23:10,61
2021-02-02 06:23:20,62
2021-02-02 06:23:25,63
2021-02-02 06:23:30,64
2021-02-02 06:23:35,65
2021-02-02 06:23:40,67
2021-02-02 06:23:45,71
2021-02-02 06:24:00,70
2021-02-02 06:24:05,68
2021-02-02 06:24:10,66
2021-02-02 06:24:15,64
2021-02-02 06:24:20,60
2021-02-02 06:24:25,59
2021-02-02 06:24:30,61
2021-02-02 06:24:35,56
2021-02-02 06:24:40,54
2021-02-02 06:24:45,53
2021-02-02 06:24:55,57
2021-02-02 06:25:00,58
2021-02-02 06:25:09,59
2021-02-02 06:25:14,60
2021-02-02 06:25:19,61
2021-02-02 06:25:24,62
2021-02-02 06:25:29,59
2021-02-02 06:25:34,51
2021-02-02 06:25:39,49
2021-02-02 06:25:49,48
2021-02-02 06:25:54,49
2021-02-02 06:25:59,50
2021-02-02 06:26:04,52
2021-02-02 06:26:09,53
2021-02-02 06:26:24,52
2021-02-02 06:26:34,54
2021-02-02 06:26:49,56
2021-02-02 06:26:54,55
2021-02-02 06:26:59,53
2021-02-02 06:27:04,53
2021-02-02 06:27:09,52
2021-02-02 06:27:14,54
2021-02-02 06:27:24,53
2021-02-02 06:27:29,54
2021-02-02 06:27:34,58
2021-02-02 06:27:39,60
2021-02-02 06:27:44,64
2021-02-02 06:27:49,65
2021-02-02 06:27:54,59
2021-02-02 06:27:59,58
2021-02-02 06:28:14,58
2021-02-02 06:28:19,59
2021-02-02 06:28:24,58
2021-02-02 06:28:34,56
2021-02-02 06:28:44,57
2021-02-02 06:28:49,59
2021-02-02 06:28:54,60
2021-02-02 06:29:09,61
2021-02-02 06:29:14,63
2021-02-02 06:29:19,62
2021-02-02 06:29:24,60
2021-02-02 06:29:29,61
2021-02-02 06:29:34,60
2021-02-02 06:29:39,59
2021-02-02 06:29:54,59
2021-02-02 06:29:59,60
2021-02-02 06:30:04,62
2021-02-02 06:30:09,63
2021-02-02 06:30:14,62
2021-02-02 06:30:24,65
2021-02-02 06:30:34,66
2021-02-02 06:30:39,68
2021-02-02 06:30:44,67
2021-02-02 06:30:49,66
2021-02-02 06:30:54,64
2021-02-02 06:30:59,63
2021-02-02 06:31:04,65
2021-02-02 06:31:09,67
2021-02-02 06:31:14,63
2021-02-02 06:31:19,62
2021-02-02 06:31:24,60
2021-02-02 06:31:34,59
2021-02-02 06:31:39,57
2021-02-02 06:31:49,56
2021-02-02 06:31:54,55
2021-02-02 06:31:59,57
2021-02-02 06:32:04,58
2021-02-02 06:32:09,59
2021-02-02 06:32:14,61
2021-02-02 06:32:29,61
2021-02-02 06:32:39,62
2021-02-02 06:32:44,63
2021-02-02 06:32:54,62
2021-02-02 06:32:59,60
2021-02-02 06:33:04,58
2021-02-02 06:33:09,56
2021-02-02 06:33:14,57
2021-02-02 06:33:19,58
2021-02-02 06:33:24,59
2021-02-02 06:33:29,60
2021-02-02 06:33:34,61
2021-02-02 06:33:39,62
2021-02-02 06:33:49,63
2021-02-02 06:33:54,64
2021-02-02 06:33:59,63
2021-02-02 06:34:14,62
2021-02-02 06:34:19,61
2021-02-02 06:34:34,61
2021-02-02 06:34:39,62
2021-02-02 06:34:44,61
2021-02-02 06:34:54,60
2021-02-02 06:35:04,61
2021-02-02 06:35:09,62
2021-02-02 06:35:14,61
2021-02-02 06:35:19,62
2021-02-02 06:35:29,63
2021-02-02 06:35:34,61
2021-02-02 06:35:39,60
2021-02-02 06:35:44,59
2021-02-02 06:35:49,58
2021-02-02 06:36:04,58
2021-02-02 06:36:09,59
2021-02-02 06:36:14,60
2021-02-02 06:36:19,61
2021-02-02 06:36:24,65
2021-02-02 06:36:29,84
2021-02-02 06:36:34,81
2021-02-02 06:36:39,79
2021-02-02 06:36:44,78
2021-02-02 06:36:49,66
2021-02-02 06:36:54,59
2021-02-02 06:36:59,57
2021-02-02 06:37:09,58
2021-02-02 06:37:19,55
2021-02-02 06:37:24,53
2021-02-02 06:37:29,51
2021-02-02 06:37:34,50
2021-02-02 06:37:44,52
2021-02-02 06:37:49,53
2021-02-02 06:38:04,54
2021-02-02 06:38:09,55
2021-02-02 06:38:14,56
2021-02-02 06:38:19,57
2021-02-02 06:38:24,58
2021-02-02 06:38:29,57
2021-02-02 06:38:34,58
2021-02-02 06:38:39,57
2021-02-02 06:38:44,58
2021-02-02 06:38:54,63
2021-02-02 06:38:59,73
2021-02-02 06:39:04,69
2021-02-02 06:39:09,59
2021-02-02 06:39:14,54
2021-02-02 06:39:19,50
2021-02-02 06:39:24,48
2021-02-02 06:39:39,48
2021-02-02 06:39:49,47
2021-02-02 06:39:59,49
2021-02-02 06:40:04,50
2021-02-02 06:40:09,51
2021-02-02 06:40:14,52
2021-02-02 06:40:29,52
2021-02-02 06:40:34,53
2021-02-02 06:40:39,54
2021-02-02 06:40:44,55
2021-02-02 06:40:49,56
2021-02-02 06:40:54,57
2021-02-02 06:40:59,58
2021-02-02 06:41:09,57
2021-02-02 06:41:14,54
2021-02-02 06:41:19,53
2021-02-02 06:41:24,52
2021-02-02 06:41:29,51
2021-02-02 06:41:34,50
2021-02-02 06:41:39,49
2021-02-02 06:41:44,50
2021-02-02 06:41:49,52
2021-02-02 06:41:59,51
2021-02-02 06:42:04,49
2021-02-02 06:42:09,49
2021-02-02 06:42:19,50
2021-02-02 06:42:34,50
2021-02-02 06:42:39,48
2021-02-02 06:42:49,50
2021-02-02 06:42:54,52
2021-02-02 06:43:09,51
2021-02-02 06:43:14,50
2021-02-02 06:43:24,51
2021-02-02 06:43:29,54
2021-02-02 06:43:34,56
2021-02-02 06:43:39,58
2021-02-02 06:43:44,59
2021-02-02 06:43:49,61
2021-02-02 06:43:54,64
2021-02-02 06:44:04,62
2021-02-02 06:44:09,63
2021-02-02 06:44:19,76
2021-02-02 06:44:24,82
2021-02-02 06:44:29,79
2021-02-02 06:44:34,73
2021-02-02 06:44:39,60
2021-02-02 06:44:44,55
2021-02-02 06:44:49,52
2021-02-02 06:44:54,51
2021-02-02 06:44:59,51
2021-02-02 06:45:04,52
2021-02-02 06:45:09,54
2021-02-02 06:45:14,53
2021-02-02 06:45:19,55
2021-02-02 06:45:34,55
2021-02-02 06:45:39,54
2021-02-02 06:45:49,55
2021-02-02 06:45:59,56
2021-02-02 06:46:14,57
2021-02-02 06:46:29,57
2021-02-02 06:46:34,58
2021-02-02 06:46:39,61
2021-02-02 06:46:44,62
2021-02-02 06:46:49,61
2021-02-02 06:46:54,62
2021-02-02 06:46:59,61
2021-02-02 06:47:04,59
2021-02-02 06:47:09,57
2021-02-02 06:47:24,57
2021-02-02 06:47:29,58
2021-02-02 06:47:34,57
2021-02-02 06:47:44,58
2021-02-02 06:47:54,59
2021-02-02 06:47:59,60
2021-02-02 06:48:04,59
2021-02-02 06:48:14,60
2021-02-02 06:48:19,59
2021-02-02 06:48:34,59
2021-02-02 06:48:39,60
2021-02-02 06:48:54,60
2021-02-02 06:48:59,61
2021-02-02 06:49:14,60
2021-02-02 06:49:19,59
2021-02-02 06:49:24,58
2021-02-02 06:49:29,57
2021-02-02 06:49:34,56
2021-02-02 06:49:39,58
2021-02-02 06:49:44,57
2021-02-02 06:49:49,54
2021-02-02 06:49:54,55
2021-02-02 06:50:09,55
2021-02-02 06:50:14,59
2021-02-02 06:50:19,61
2021-02-02 06:50:24,59
2021-02-02 06:50:29,58
2021-02-02 06:50:34,60
2021-02-02 06:50:39,61
2021-02-02 06:50:49,61
2021-02-02 06:50:54,59
2021-02-02 06:50:59,56
2021-02-02 06:51:09,55
2021-02-02 06:51:14,54
2021-02-02 06:51:23,54
