,value
2021-02-02 07:07:37,59
2021-02-02 07:07:42,58
2021-02-02 07:07:57,57
2021-02-02 07:08:12,56
2021-02-02 07:08:17,57
2021-02-02 07:08:22,56
2021-02-02 07:08:32,57
2021-02-02 07:08:37,58
2021-02-02 07:08:47,59
2021-02-02 07:08:52,58
2021-02-02 07:09:07,58
2021-02-02 07:09:22,59
2021-02-02 07:09:37,59
2021-02-02 07:09:42,58
2021-02-02 07:09:47,57
2021-02-02 07:09:52,59
2021-02-02 07:09:57,62
2021-02-02 07:10:02,65
2021-02-02 07:10:07,64
2021-02-02 07:10:12,63
2021-02-02 07:10:17,64
2021-02-02 07:10:22,62
2021-02-02 07:10:27,61
2021-02-02 07:10:37,60
2021-02-02 07:10:42,59
2021-02-02 07:10:47,58
2021-02-02 07:10:57,58
2021-02-02 07:11:02,58
2021-02-02 07:11:07,57
2021-02-02 07:11:12,56
2021-02-02 07:11:22,55
2021-02-02 07:11:27,56
2021-02-02 07:11:42,56
2021-02-02 07:11:47,57
2021-02-02 07:11:52,58
2021-02-02 07:12:02,59
2021-02-02 07:12:07,58
2021-02-02 07:12:22,58
2021-02-02 07:12:27,59
2021-02-02 07:12:32,60
2021-02-02 07:12:42,58
2021-02-02 07:12:52,60
2021-02-02 07:12:57,59
2021-02-02 07:13:07,58
2021-02-02 07:13:22,58
2021-02-02 07:13:27,56
2021-02-02 07:13:32,55
2021-02-02 07:13:39,56
2021-02-02 07:13:44,55
2021-02-02 07:13:49,54
2021-02-02 07:13:59,55
2021-02-02 07:14:04,57
2021-02-02 07:14:09,58
2021-02-02 07:14:14,64
2021-02-02 07:14:24,81
2021-02-02 07:14:29,75
2021-02-02 07:14:34,73
2021-02-02 07:14:44,59
2021-02-02 07:14:49,57
2021-02-02 07:14:54,63
2021-02-02 07:14:59,64
2021-02-02 07:15:04,62
2021-02-02 07:15:09,59
2021-02-02 07:15:14,54
2021-02-02 07:15:24,55
2021-02-02 07:15:39,55
2021-02-02 07:15:54,56
2021-02-02 07:16:04,54
2021-02-02 07:16:13,56
2021-02-02 07:16:18,55
2021-02-02 07:16:23,54
2021-02-02 07:16:28,53
2021-02-02 07:16:38,54
2021-02-02 07:16:43,53
2021-02-02 07:16:58,53
2021-02-02 07:17:08,54
2021-02-02 07:17:13,55
2021-02-02 07:17:18,54
2021-02-02 07:17:28,53
2021-02-02 07:17:33,53
2021-02-02 07:17:38,55
2021-02-02 07:17:43,58
2021-02-02 07:17:48,57
2021-02-02 07:17:53,55
2021-02-02 07:17:58,52
2021-02-02 07:18:03,51
2021-02-02 07:18:08,50
2021-02-02 07:18:13,51
2021-02-02 07:18:18,52
2021-02-02 07:18:23,53
2021-02-02 07:18:38,53
2021-02-02 07:18:48,55
2021-02-02 07:18:53,54
2021-02-02 07:18:58,53
2021-02-02 07:19:03,52
2021-02-02 07:19:08,51
2021-02-02 07:19:23,53
2021-02-02 07:19:28,54
2021-02-02 07:19:43,53
2021-02-02 07:19:48,52
2021-02-02 07:20:03,52
2021-02-02 07:20:08,53
2021-02-02 07:20:13,52
2021-02-02 07:20:23,53
2021-02-02 07:20:28,52
2021-02-02 07:20:38,52
2021-02-02 07:20:43,53
2021-02-02 07:20:48,56
2021-02-02 07:20:53,55
2021-02-02 07:20:58,53
2021-02-02 07:21:03,52
2021-02-02 07:21:18,51
2021-02-02 07:21:23,57
2021-02-02 07:21:28,59
2021-02-02 07:21:33,56
2021-02-02 07:21:38,53
2021-02-02 07:21:43,52
2021-02-02 07:21:58,52
2021-02-02 07:22:13,52
2021-02-02 07:22:23,51
2021-02-02 07:22:38,51
2021-02-02 07:22:53,51
2021-02-02 07:22:58,51
2021-02-02 07:23:03,50
2021-02-02 07:23:18,51
2021-02-02 07:23:23,50
2021-02-02 07:23:28,50
2021-02-02 07:23:38,51
2021-02-02 07:23:53,59
2021-02-02 07:23:58,74
2021-02-02 07:24:03,75
2021-02-02 07:24:18,75
2021-02-02 07:24:33,74
2021-02-02 07:24:38,64
2021-02-02 07:24:43,57
2021-02-02 07:24:48,56
2021-02-02 07:24:53,62
2021-02-02 07:24:58,62
2021-02-02 07:25:03,55
2021-02-02 07:25:08,51
2021-02-02 07:25:13,50
2021-02-02 07:25:28,51
2021-02-02 07:25:33,55
2021-02-02 07:25:38,62
2021-02-02 07:25:43,63
2021-02-02 07:25:48,62
2021-02-02 07:25:53,58
2021-02-02 07:25:58,54
2021-02-02 07:26:08,53
2021-02-02 07:26:13,52
2021-02-02 07:26:18,51
2021-02-02 07:26:33,51
2021-02-02 07:26:43,50
2021-02-02 07:26:53,49
2021-02-02 07:27:08,49
2021-02-02 07:27:23,50
2021-02-02 07:27:38,51
2021-02-02 07:27:43,52
2021-02-02 07:27:53,51
2021-02-02 07:27:58,52
2021-02-02 07:28:03,51
2021-02-02 07:28:13,50
2021-02-02 07:28:23,49
2021-02-02 07:28:28,52
2021-02-02 07:28:33,58
2021-02-02 07:28:38,60
2021-02-02 07:28:43,58
2021-02-02 07:28:48,57
2021-02-02 07:28:58,60
2021-02-02 07:29:03,60
2021-02-02 07:29:08,57
2021-02-02 07:29:13,56
2021-02-02 07:29:18,60
2021-02-02 07:29:23,65
2021-02-02 07:29:28,62
2021-02-02 07:29:33,58
2021-02-02 07:29:38,56
2021-02-02 07:29:43,54
2021-02-02 07:29:58,54
2021-02-02 07:30:03,53
2021-02-02 07:30:08,57
2021-02-02 07:30:13,61
2021-02-02 07:30:18,59
2021-02-02 07:30:23,56
2021-02-02 07:30:28,54
2021-02-02 07:30:38,57
2021-02-02 07:30:43,56
2021-02-02 07:30:48,53
2021-02-02 07:30:53,52
2021-02-02 07:31:08,51
2021-02-02 07:31:13,49
2021-02-02 07:31:28,50
2021-02-02 07:31:33,52
2021-02-02 07:31:38,51
2021-02-02 07:31:43,50
2021-02-02 07:31:58,49
2021-02-02 07:32:03,48
2021-02-02 07:32:13,49
2021-02-02 07:32:18,50
2021-02-02 07:32:23,51
2021-02-02 07:32:33,50
2021-02-02 07:32:38,49
2021-02-02 07:32:53,52
2021-02-02 07:32:58,57
2021-02-02 07:33:03,55
2021-02-02 07:33:08,51
2021-02-02 07:33:13,49
2021-02-02 07:33:28,49
2021-02-02 07:33:43,50
2021-02-02 07:33:58,49
2021-02-02 07:34:03,51
2021-02-02 07:34:08,56
2021-02-02 07:34:13,57
2021-02-02 07:34:18,62
2021-02-02 07:34:23,61
2021-02-02 07:34:28,57
2021-02-02 07:34:33,55
2021-02-02 07:34:38,53
2021-02-02 07:34:43,52
2021-02-02 07:34:58,54
2021-02-02 07:35:03,53
2021-02-02 07:35:13,54
2021-02-02 07:35:18,52
2021-02-02 07:35:23,53
2021-02-02 07:35:28,58
2021-02-02 07:35:33,59
2021-02-02 07:35:38,57
2021-02-02 07:35:43,56
2021-02-02 07:35:48,55
2021-02-02 07:36:03,54
2021-02-02 07:36:08,53
2021-02-02 07:36:13,52
2021-02-02 07:36:18,50
2021-02-02 07:36:23,49
2021-02-02 07:36:28,52
2021-02-02 07:36:33,57
2021-02-02 07:36:38,59
2021-02-02 07:36:43,57
2021-02-02 07:36:48,56
2021-02-02 07:36:53,54
2021-02-02 07:37:08,52
2021-02-02 07:37:18,54
2021-02-02 07:37:23,56
2021-02-02 07:37:33,57
2021-02-02 07:37:38,58
2021-02-02 07:37:43,59
2021-02-02 07:37:48,65
2021-02-02 07:37:53,66
2021-02-02 07:38:08,68
2021-02-02 07:38:13,72
2021-02-02 07:38:23,66
2021-02-02 07:38:28,59
2021-02-02 07:38:33,54
2021-02-02 07:38:38,52
2021-02-02 07:38:43,51
2021-02-02 07:38:48,51
2021-02-02 07:38:53,50
2021-02-02 07:38:58,50
2021-02-02 07:39:03,53
2021-02-02 07:39:08,54
2021-02-02 07:39:13,52
2021-02-02 07:39:18,50
2021-02-02 07:39:33,50
2021-02-02 07:39:38,51
2021-02-02 07:39:43,52
2021-02-02 07:39:48,53
2021-02-02 07:39:53,52
2021-02-02 07:39:58,53
2021-02-02 07:40:03,52
2021-02-02 07:40:08,51
2021-02-02 07:40:18,52
2021-02-02 07:40:23,53
2021-02-02 07:40:28,54
2021-02-02 07:40:33,53
2021-02-02 07:40:38,52
2021-02-02 07:40:53,52
2021-02-02 07:40:58,53
2021-02-02 07:41:03,52
2021-02-02 07:41:18,52
2021-02-02 07:41:23,53
2021-02-02 07:41:28,54
2021-02-02 07:41:33,56
2021-02-02 07:41:43,55
2021-02-02 07:41:48,52
2021-02-02 07:41:53,51
2021-02-02 07:41:58,50
2021-02-02 07:42:03,49
2021-02-02 07:42:18,49
2021-02-02 07:42:23,49
2021-02-02 07:42:38,49
2021-02-02 07:42:53,49
2021-02-02 07:43:03,50
2021-02-02 07:43:18,50
2021-02-02 07:43:33,50
2021-02-02 07:43:38,49
2021-02-02 07:43:43,48
2021-02-02 07:43:58,48
2021-02-02 07:44:03,50
2021-02-02 07:44:18,50
2021-02-02 07:44:23,48
2021-02-02 07:44:38,48
2021-02-02 07:44:53,49
2021-02-02 07:44:58,51
2021-02-02 07:45:04,52
2021-02-02 07:45:14,51
2021-02-02 07:45:29,50
2021-02-02 07:45:44,51
2021-02-02 07:45:49,52
2021-02-02 07:45:54,53
2021-02-02 07:45:59,52
2021-02-02 07:46:09,53
2021-02-02 07:46:14,52
2021-02-02 07:46:19,51
2021-02-02 07:46:24,50
2021-02-02 07:46:29,49
2021-02-02 07:46:44,49
2021-02-02 07:46:59,50
2021-02-02 07:47:14,50
2021-02-02 07:47:19,51
2021-02-02 07:47:24,52
2021-02-02 07:47:29,50
2021-02-02 07:47:34,49
2021-02-02 07:47:44,51
2021-02-02 07:47:49,54
2021-02-02 07:47:54,53
2021-02-02 07:47:59,50
2021-02-02 07:48:04,49
2021-02-02 07:48:14,50
2021-02-02 07:48:19,51
2021-02-02 07:48:34,51
2021-02-02 07:48:39,51
2021-02-02 07:48:44,52
2021-02-02 07:48:49,53
2021-02-02 07:48:54,52
2021-02-02 07:48:59,51
2021-02-02 07:49:04,50
2021-02-02 07:49:14,49
2021-02-02 07:49:24,50
2021-02-02 07:49:29,51
2021-02-02 07:49:39,50
2021-02-02 07:49:49,51
2021-02-02 07:49:54,50
2021-02-02 07:50:04,51
2021-02-02 07:50:19,51
2021-02-02 07:50:34,51
2021-02-02 07:50:49,51
2021-02-02 07:51:04,52
2021-02-02 07:51:19,53
2021-02-02 07:51:24,52
2021-02-02 07:51:39,52
2021-02-02 07:51:44,51
2021-02-02 07:51:49,50
2021-02-02 07:52:04,51
2021-02-02 07:52:14,53
2021-02-02 07:52:24,51
2021-02-02 07:52:29,50
2021-02-02 07:52:39,51
2021-02-02 07:52:44,52
2021-02-02 07:52:49,51
2021-02-02 07:52:54,50
2021-02-02 07:53:04,49
2021-02-02 07:53:19,50
2021-02-02 07:53:29,51
2021-02-02 07:53:39,50
2021-02-02 07:53:49,52
2021-02-02 07:53:54,51
2021-02-02 07:53:59,50
2021-02-02 07:54:14,50
2021-02-02 07:54:24,51
2021-02-02 07:54:29,52
2021-02-02 07:54:44,51
2021-02-02 07:54:49,50
2021-02-02 07:55:04,51
2021-02-02 07:55:19,51
2021-02-02 07:55:24,50
2021-02-02 07:55:39,50
2021-02-02 07:55:44,51
2021-02-02 07:55:54,52
2021-02-02 07:55:59,55
2021-02-02 07:56:04,59
2021-02-02 07:56:09,61
2021-02-02 07:56:14,60
2021-02-02 07:56:19,58
2021-02-02 07:56:24,57
2021-02-02 07:56:29,55
2021-02-02 07:56:34,54
2021-02-02 07:56:39,53
2021-02-02 07:56:44,54
2021-02-02 07:56:49,55
2021-02-02 07:56:59,54
2021-02-02 07:57:04,53
2021-02-02 07:57:09,51
2021-02-02 07:57:14,50
2021-02-02 07:57:24,51
2021-02-02 07:57:29,50
2021-02-02 07:57:44,51
2021-02-02 07:57:54,50
2021-02-02 07:58:09,50
2021-02-02 07:58:14,51
2021-02-02 07:58:29,51
2021-02-02 07:58:44,51
2021-02-02 07:58:49,52
2021-02-02 07:58:54,51
2021-02-02 07:59:04,50
2021-02-02 07:59:19,51
2021-02-02 07:59:34,51
2021-02-02 07:59:49,53
2021-02-02 07:59:54,54
2021-02-02 08:00:09,59
2021-02-02 08:00:14,65
2021-02-02 08:00:19,64
2021-02-02 08:00:24,61
2021-02-02 08:00:29,59
2021-02-02 08:00:39,60
2021-02-02 08:00:49,68
2021-02-02 08:00:54,83
2021-02-02 08:00:59,78
2021-02-02 08:01:04,72
2021-02-02 08:01:09,70
2021-02-02 08:01:14,68
2021-02-02 08:01:19,62
2021-02-02 08:01:24,54
2021-02-02 08:01:29,52
2021-02-02 08:01:34,51
2021-02-02 08:01:39,50
2021-02-02 08:01:54,50
2021-02-02 08:01:59,51
2021-02-02 08:02:09,49
2021-02-02 08:02:24,49
2021-02-02 08:02:39,50
2021-02-02 08:02:54,50
2021-02-02 08:03:04,49
2021-02-02 08:03:09,48
2021-02-02 08:03:19,49
2021-02-02 08:03:34,49
2021-02-02 08:03:39,49
2021-02-02 08:03:54,48
2021-02-02 08:03:59,47
2021-02-02 08:04:14,47
2021-02-02 08:04:24,48
2021-02-02 08:04:39,48
2021-02-02 08:04:54,48
2021-02-02 08:05:04,47
2021-02-02 08:05:09,49
2021-02-02 08:05:14,59
2021-02-02 08:05:19,63
2021-02-02 08:05:24,61
2021-02-02 08:05:29,58
2021-02-02 08:05:34,55
2021-02-02 08:05:39,54
2021-02-02 08:05:44,51
2021-02-02 08:05:49,50
2021-02-02 08:05:59,49
2021-02-02 08:06:04,48
2021-02-02 08:06:14,49
2021-02-02 08:06:19,48
2021-02-02 08:06:29,52
2021-02-02 08:06:34,54
2021-02-02 08:06:39,53
2021-02-02 08:06:44,52
2021-02-02 08:06:49,51
2021-02-02 08:06:54,50
2021-02-02 08:06:59,49
2021-02-02 08:07:14,56
2021-02-02 08:07:24,54
2021-02-02 08:07:29,51
2021-02-02 08:07:34,48
2021-02-02 08:07:44,47
2021-02-02 08:07:59,48
2021-02-02 08:08:04,47
2021-02-02 08:08:09,48
2021-02-02 08:08:14,49
2021-02-02 08:08:19,50
2021-02-02 08:08:29,50
2021-02-02 08:08:34,51
2021-02-02 08:08:39,53
2021-02-02 08:08:49,50
2021-02-02 08:08:59,51
2021-02-02 08:09:04,54
2021-02-02 08:09:09,59
2021-02-02 08:09:14,60
2021-02-02 08:09:19,58
2021-02-02 08:09:24,55
2021-02-02 08:09:29,51
2021-02-02 08:09:34,49
2021-02-02 08:09:49,54
2021-02-02 08:09:54,53
2021-02-02 08:09:59,52
2021-02-02 08:10:04,51
2021-02-02 08:10:09,50
2021-02-02 08:10:14,51
2021-02-02 08:10:19,52
2021-02-02 08:10:29,51
2021-02-02 08:10:39,50
2021-02-02 08:10:49,49
2021-02-02 08:10:59,50
2021-02-02 08:11:04,55
2021-02-02 08:11:14,54
2021-02-02 08:11:19,52
2021-02-02 08:11:24,50
2021-02-02 08:11:29,49
2021-02-02 08:11:34,48
2021-02-02 08:11:49,48
2021-02-02 08:11:54,47
2021-02-02 08:11:59,48
2021-02-02 08:12:14,48
2021-02-02 08:12:19,46
2021-02-02 08:12:24,47
2021-02-02 08:12:29,52
2021-02-02 08:12:34,54
2021-02-02 08:12:39,62
2021-02-02 08:12:44,69
2021-02-02 08:12:49,70
2021-02-02 08:13:04,70
2021-02-02 08:13:06,70
2021-02-02 08:13:16,68
2021-02-02 08:13:21,67
2021-02-02 08:13:31,70
2021-02-02 08:13:36,67
2021-02-02 08:13:41,64
2021-02-02 08:13:46,55
2021-02-02 08:13:51,52
2021-02-02 08:13:56,51
2021-02-02 08:14:06,50
2021-02-02 08:14:16,49
2021-02-02 08:14:21,48
2021-02-02 08:14:36,49
2021-02-02 08:14:41,48
2021-02-02 08:14:56,49
2021-02-02 08:15:11,49
2021-02-02 08:15:16,48
2021-02-02 08:15:21,49
2021-02-02 08:15:26,48
2021-02-02 08:15:36,47
2021-02-02 08:15:51,47
2021-02-02 08:16:06,49
2021-02-02 08:16:16,50
2021-02-02 08:16:26,49
2021-02-02 08:16:36,50
2021-02-02 08:16:45,49
2021-02-02 08:16:50,48
2021-02-02 08:17:05,49
2021-02-02 08:17:15,50
2021-02-02 08:17:20,49
2021-02-02 08:17:25,50
2021-02-02 08:17:35,51
2021-02-02 08:17:50,51
2021-02-02 08:18:00,52
2021-02-02 08:18:05,51
2021-02-02 08:18:10,50
2021-02-02 08:18:25,49
2021-02-02 08:18:40,49
2021-02-02 08:18:45,50
2021-02-02 08:19:00,50
2021-02-02 08:19:15,50
2021-02-02 08:19:20,51
2021-02-02 08:19:25,52
2021-02-02 08:19:30,51
2021-02-02 08:19:35,49
2021-02-02 08:19:40,48
2021-02-02 08:19:45,49
2021-02-02 08:19:55,53
2021-02-02 08:20:00,54
2021-02-02 08:20:05,53
2021-02-02 08:20:10,51
2021-02-02 08:20:20,53
2021-02-02 08:20:25,54
2021-02-02 08:20:30,55
2021-02-02 08:20:35,62
2021-02-02 08:20:40,68
2021-02-02 08:20:45,65
2021-02-02 08:20:50,61
2021-02-02 08:20:55,58
2021-02-02 08:21:00,56
2021-02-02 08:21:05,55
2021-02-02 08:21:10,51
2021-02-02 08:21:20,52
2021-02-02 08:21:25,51
2021-02-02 08:21:30,52
2021-02-02 08:21:35,56
2021-02-02 08:21:40,57
2021-02-02 08:21:45,52
2021-02-02 08:21:50,51
2021-02-02 08:21:55,50
2021-02-02 08:22:10,49
2021-02-02 08:22:15,48
2021-02-02 08:22:25,49
2021-02-02 08:22:30,50
2021-02-02 08:22:40,49
2021-02-02 08:22:50,51
2021-02-02 08:22:55,53
2021-02-02 08:23:00,62
2021-02-02 08:23:05,60
2021-02-02 08:23:10,58
2021-02-02 08:23:15,56
2021-02-02 08:23:20,54
2021-02-02 08:23:25,51
2021-02-02 08:23:30,48
2021-02-02 08:23:45,51
2021-02-02 08:23:55,50
2021-02-02 08:24:00,49
2021-02-02 08:24:15,49
2021-02-02 08:24:30,49
2021-02-02 08:24:45,49
2021-02-02 08:24:50,50
2021-02-02 08:24:55,51
2021-02-02 08:25:05,50
2021-02-02 08:25:20,50
2021-02-02 08:25:35,50
2021-02-02 08:25:40,49
2021-02-02 08:25:55,49
2021-02-02 08:26:00,50
2021-02-02 08:26:15,50
2021-02-02 08:26:30,52
2021-02-02 08:26:45,52
2021-02-02 08:26:50,51
2021-02-02 08:26:55,50
2021-02-02 08:27:00,47
2021-02-02 08:27:15,48
2021-02-02 08:27:20,48
2021-02-02 08:27:30,49
2021-02-02 08:27:40,48
2021-02-02 08:27:55,49
2021-02-02 08:28:00,51
2021-02-02 08:28:05,52
2021-02-02 08:28:10,51
2021-02-02 08:28:15,50
2021-02-02 08:28:20,49
2021-02-02 08:28:25,48
2021-02-02 08:28:35,49
2021-02-02 08:28:50,50
2021-02-02 08:29:05,49
2021-02-02 08:29:20,50
2021-02-02 08:29:35,52
2021-02-02 08:29:50,52
2021-02-02 08:29:55,51
2021-02-02 08:30:00,50
2021-02-02 08:30:10,49
2021-02-02 08:30:15,50
2021-02-02 08:30:30,50
2021-02-02 08:30:40,51
2021-02-02 08:30:55,51
2021-02-02 08:31:05,52
2021-02-02 08:31:10,55
2021-02-02 08:31:15,54
2021-02-02 08:31:20,53
2021-02-02 08:31:25,52
2021-02-02 08:31:30,55
2021-02-02 08:31:40,52
2021-02-02 08:31:45,53
2021-02-02 08:31:50,55
2021-02-02 08:32:00,53
2021-02-02 08:32:15,52
2021-02-02 08:32:20,51
2021-02-02 08:32:25,50
2021-02-02 08:32:40,51
2021-02-02 08:32:55,51
2021-02-02 08:33:00,52
2021-02-02 08:33:05,53
2021-02-02 08:33:10,62
2021-02-02 08:33:15,80
2021-02-02 08:33:20,79
2021-02-02 08:33:25,70
2021-02-02 08:33:30,67
2021-02-02 08:33:35,64
2021-02-02 08:33:40,62
2021-02-02 08:33:45,59
2021-02-02 08:33:50,56
2021-02-02 08:33:55,52
2021-02-02 08:34:00,51
2021-02-02 08:34:05,49
2021-02-02 08:34:10,48
2021-02-02 08:34:25,49
2021-02-02 08:34:35,51
2021-02-02 08:34:40,57
2021-02-02 08:34:45,57
2021-02-02 08:34:50,55
2021-02-02 08:34:55,53
2021-02-02 08:35:00,51
2021-02-02 08:35:05,49
2021-02-02 08:35:15,50
2021-02-02 08:35:30,52
2021-02-02 08:35:35,57
2021-02-02 08:35:40,56
2021-02-02 08:35:45,55
2021-02-02 08:35:50,52
2021-02-02 08:35:55,49
2021-02-02 08:36:05,48
2021-02-02 08:36:20,48
2021-02-02 08:36:25,49
2021-02-02 08:36:40,50
2021-02-02 08:36:45,51
2021-02-02 08:36:50,54
2021-02-02 08:36:55,53
2021-02-02 08:37:00,52
2021-02-02 08:37:05,50
2021-02-02 08:37:10,49
2021-02-02 08:37:25,49
2021-02-02 08:37:40,49
2021-02-02 08:37:45,51
2021-02-02 08:37:50,50
2021-02-02 08:38:05,51
2021-02-02 08:38:20,51
2021-02-02 08:38:30,52
2021-02-02 08:38:40,51
2021-02-02 08:38:45,50
2021-02-02 08:38:50,49
2021-02-02 08:38:55,50
2021-02-02 08:39:10,50
2021-02-02 08:39:25,52
2021-02-02 08:39:35,51
2021-02-02 08:39:40,50
2021-02-02 08:39:50,49
2021-02-02 08:40:00,50
2021-02-02 08:40:15,51
2021-02-02 08:40:20,50
2021-02-02 08:40:25,49
2021-02-02 08:40:40,49
2021-02-02 08:40:45,50
2021-02-02 08:40:50,52
2021-02-02 08:40:55,53
2021-02-02 08:41:00,52
2021-02-02 08:41:05,51
2021-02-02 08:41:10,51
2021-02-02 08:41:20,53
2021-02-02 08:41:30,52
2021-02-02 08:41:45,52
2021-02-02 08:41:55,51
2021-02-02 08:42:00,50
2021-02-02 08:42:15,51
2021-02-02 08:42:30,50
2021-02-02 08:42:45,51
2021-02-02 08:42:55,52
2021-02-02 08:43:00,51
2021-02-02 08:43:10,50
2021-02-02 08:43:15,51
2021-02-02 08:43:20,50
2021-02-02 08:43:30,49
2021-02-02 08:43:45,49
2021-02-02 08:43:50,51
2021-02-02 08:43:55,52
2021-02-02 08:44:00,51
2021-02-02 08:44:10,52
2021-02-02 08:44:20,53
2021-02-02 08:44:25,52
2021-02-02 08:44:30,50
2021-02-02 08:44:35,49
2021-02-02 08:44:50,49
2021-02-02 08:44:57,49
2021-02-02 08:45:12,49
2021-02-02 08:45:22,50
2021-02-02 08:45:27,51
2021-02-02 08:45:32,52
2021-02-02 08:45:47,51
2021-02-02 08:45:57,50
2021-02-02 08:46:12,50
2021-02-02 08:46:17,51
2021-02-02 08:46:22,53
2021-02-02 08:46:27,55
2021-02-02 08:46:32,53
2021-02-02 08:46:37,51
2021-02-02 08:46:42,50
2021-02-02 08:46:57,50
2021-02-02 08:47:02,51
2021-02-02 08:47:17,51
2021-02-02 08:47:22,53
2021-02-02 08:47:37,53
2021-02-02 08:47:42,53
2021-02-02 08:47:52,51
2021-02-02 08:48:07,51
2021-02-02 08:48:17,50
2021-02-02 08:48:32,50
2021-02-02 08:48:41,51
2021-02-02 08:48:56,51
2021-02-02 08:49:11,50
2021-02-02 08:49:21,49
2021-02-02 08:49:26,50
2021-02-02 08:49:31,51
2021-02-02 08:49:46,51
2021-02-02 08:50:01,50
2021-02-02 08:50:16,51
2021-02-02 08:50:31,51
2021-02-02 08:50:46,51
2021-02-02 08:50:51,52
2021-02-02 08:50:56,53
2021-02-02 08:51:11,52
2021-02-02 08:51:21,53
2021-02-02 08:51:26,51
2021-02-02 08:51:31,49
2021-02-02 08:51:46,49
2021-02-02 08:51:56,50
2021-02-02 08:52:11,51
2021-02-02 08:52:26,50
2021-02-02 08:52:36,52
2021-02-02 08:52:41,54
2021-02-02 08:52:46,55
2021-02-02 08:52:56,53
2021-02-02 08:53:01,52
2021-02-02 08:53:11,54
2021-02-02 08:53:16,52
2021-02-02 08:53:21,51
2021-02-02 08:53:36,52
2021-02-02 08:53:46,53
2021-02-02 08:53:51,52
2021-02-02 08:54:06,55
2021-02-02 08:54:11,56
2021-02-02 08:54:16,55
2021-02-02 08:54:26,56
2021-02-02 08:54:36,55
2021-02-02 08:54:41,56
2021-02-02 08:54:51,57
2021-02-02 08:54:56,55
2021-02-02 08:55:06,57
2021-02-02 08:55:11,58
2021-02-02 08:55:21,57
2021-02-02 08:55:26,56
2021-02-02 08:55:31,55
2021-02-02 08:55:36,54
2021-02-02 08:55:51,54
2021-02-02 08:56:06,55
2021-02-02 08:56:16,55
2021-02-02 08:56:31,76
2021-02-02 08:56:36,84
2021-02-02 08:56:41,78
2021-02-02 08:56:46,75
2021-02-02 08:56:51,67
2021-02-02 08:56:56,60
2021-02-02 08:57:01,58
2021-02-02 08:57:06,57
2021-02-02 08:57:11,56
2021-02-02 08:57:21,57
2021-02-02 08:57:26,56
2021-02-02 08:57:31,54
2021-02-02 08:57:36,53
2021-02-02 08:57:51,54
2021-02-02 08:57:56,55
2021-02-02 08:58:01,59
2021-02-02 08:58:06,64
2021-02-02 08:58:11,65
2021-02-02 08:58:16,60
2021-02-02 08:58:21,57
2021-02-02 08:58:31,60
2021-02-02 08:58:36,58
2021-02-02 08:58:41,55
2021-02-02 08:58:56,56
2021-02-02 08:59:06,55
2021-02-02 08:59:16,56
2021-02-02 08:59:21,55
2021-02-02 08:59:26,54
2021-02-02 08:59:31,52
2021-02-02 08:59:36,51
2021-02-02 08:59:41,49
2021-02-02 08:59:46,48
2021-02-02 08:59:51,49
2021-02-02 09:00:01,52
2021-02-02 09:00:06,56
2021-02-02 09:00:11,59
2021-02-02 09:00:16,60
2021-02-02 09:00:21,61
2021-02-02 09:00:36,73
2021-02-02 09:00:41,84
2021-02-02 09:00:46,79
2021-02-02 09:00:51,72
2021-02-02 09:00:56,68
2021-02-02 09:01:01,62
2021-02-02 09:01:06,58
2021-02-02 09:01:16,57
2021-02-02 09:01:21,56
2021-02-02 09:01:26,55
2021-02-02 09:01:31,53
2021-02-02 09:01:41,54
2021-02-02 09:01:46,55
2021-02-02 09:01:56,54
2021-02-02 09:02:06,55
2021-02-02 09:02:11,58
2021-02-02 09:02:16,61
2021-02-02 09:02:21,62
2021-02-02 09:02:26,64
2021-02-02 09:02:31,63
2021-02-02 09:02:36,60
2021-02-02 09:02:41,57
2021-02-02 09:02:46,56
2021-02-02 09:02:51,54
2021-02-02 09:03:06,55
2021-02-02 09:03:11,57
2021-02-02 09:03:16,58
2021-02-02 09:03:26,59
2021-02-02 09:03:41,59
2021-02-02 09:03:46,57
2021-02-02 09:03:51,56
2021-02-02 09:03:56,55
2021-02-02 09:04:01,53
2021-02-02 09:04:06,52
2021-02-02 09:04:21,54
2021-02-02 09:04:26,59
2021-02-02 09:04:31,67
2021-02-02 09:04:36,65
2021-02-02 09:04:41,60
2021-02-02 09:04:46,55
2021-02-02 09:04:51,54
2021-02-02 09:05:01,55
2021-02-02 09:05:06,55
2021-02-02 09:05:16,54
2021-02-02 09:05:31,58
2021-02-02 09:05:36,59
2021-02-02 09:05:41,61
2021-02-02 09:05:46,67
2021-02-02 09:05:51,70
2021-02-02 09:06:01,68
2021-02-02 09:06:11,67
2021-02-02 09:06:16,63
2021-02-02 09:06:21,59
2021-02-02 09:06:26,56
2021-02-02 09:06:31,55
2021-02-02 09:06:46,58
2021-02-02 09:06:51,64
2021-02-02 09:06:56,67
2021-02-02 09:07:01,66
2021-02-02 09:07:06,63
2021-02-02 09:07:11,59
2021-02-02 09:07:16,58
2021-02-02 09:07:21,58
2021-02-02 09:07:26,62
2021-02-02 09:07:31,65
2021-02-02 09:07:36,61
2021-02-02 09:07:41,58
2021-02-02 09:07:56,58
2021-02-02 09:08:01,57
2021-02-02 09:08:06,55
2021-02-02 09:08:11,56
2021-02-02 09:08:16,62
2021-02-02 09:08:21,62
2021-02-02 09:08:31,61
